file,year,dataset,c1,c2,name1,name2,T,x1,HE_J
j.fluid.2004.12.005.xml,2005,4,DIOQZVSQGTUSAI-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,decane,ethyl acetate,363.15,0.9048,468.94
j.fluid.2004.12.005.xml,2005,4,DIOQZVSQGTUSAI-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,decane,ethyl acetate,363.15,0.8183,828.39
j.fluid.2004.12.005.xml,2005,4,DIOQZVSQGTUSAI-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,decane,ethyl acetate,363.15,0.7393000000000001,1091.0
j.fluid.2004.12.005.xml,2005,4,DIOQZVSQGTUSAI-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,decane,ethyl acetate,363.15,0.6668000000000001,1273.4
j.fluid.2004.12.005.xml,2005,4,DIOQZVSQGTUSAI-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,decane,ethyl acetate,363.15,0.6002000000000001,1394.9
j.fluid.2004.12.005.xml,2005,4,DIOQZVSQGTUSAI-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,decane,ethyl acetate,363.15,0.5386,1460.5
j.fluid.2004.12.005.xml,2005,4,DIOQZVSQGTUSAI-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,decane,ethyl acetate,363.15,0.4817,1489.8
j.fluid.2004.12.005.xml,2005,4,DIOQZVSQGTUSAI-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,decane,ethyl acetate,363.15,0.42879999999999996,1483.5
j.fluid.2004.12.005.xml,2005,4,DIOQZVSQGTUSAI-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,decane,ethyl acetate,363.15,0.37949999999999995,1450.5
j.fluid.2004.12.005.xml,2005,4,DIOQZVSQGTUSAI-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,decane,ethyl acetate,363.15,0.3335,1403.2
j.fluid.2004.12.005.xml,2005,4,DIOQZVSQGTUSAI-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,decane,ethyl acetate,363.15,0.2905,1321.0
j.fluid.2004.12.005.xml,2005,4,DIOQZVSQGTUSAI-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,decane,ethyl acetate,363.15,0.2501,1223.5
j.fluid.2004.12.005.xml,2005,4,DIOQZVSQGTUSAI-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,decane,ethyl acetate,363.15,0.21220000000000006,1113.2
j.fluid.2004.12.005.xml,2005,4,DIOQZVSQGTUSAI-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,decane,ethyl acetate,363.15,0.17659999999999998,985.78
j.fluid.2004.12.005.xml,2005,4,DIOQZVSQGTUSAI-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,decane,ethyl acetate,363.15,0.14290000000000003,845.72
j.fluid.2004.12.005.xml,2005,4,DIOQZVSQGTUSAI-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,decane,ethyl acetate,363.15,0.11119999999999997,699.32
j.fluid.2004.12.005.xml,2005,4,DIOQZVSQGTUSAI-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,decane,ethyl acetate,363.15,0.08109999999999995,537.8199999999999
j.fluid.2004.12.005.xml,2005,4,DIOQZVSQGTUSAI-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,decane,ethyl acetate,363.15,0.05269999999999997,363.12
j.fluid.2004.12.005.xml,2005,4,DIOQZVSQGTUSAI-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,decane,ethyl acetate,363.15,0.025699999999999945,182.79000000000002
j.fluid.2004.12.005.xml,2005,4,DIOQZVSQGTUSAI-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,decane,ethyl acetate,413.15,0.9048,483.85
j.fluid.2004.12.005.xml,2005,4,DIOQZVSQGTUSAI-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,decane,ethyl acetate,413.15,0.8183,852.0
j.fluid.2004.12.005.xml,2005,4,DIOQZVSQGTUSAI-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,decane,ethyl acetate,413.15,0.7393000000000001,1122.3000000000002
j.fluid.2004.12.005.xml,2005,4,DIOQZVSQGTUSAI-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,decane,ethyl acetate,413.15,0.6668000000000001,1311.9
j.fluid.2004.12.005.xml,2005,4,DIOQZVSQGTUSAI-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,decane,ethyl acetate,413.15,0.6002000000000001,1445.8
j.fluid.2004.12.005.xml,2005,4,DIOQZVSQGTUSAI-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,decane,ethyl acetate,413.15,0.5386,1520.2
j.fluid.2004.12.005.xml,2005,4,DIOQZVSQGTUSAI-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,decane,ethyl acetate,413.15,0.4817,1552.6
j.fluid.2004.12.005.xml,2005,4,DIOQZVSQGTUSAI-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,decane,ethyl acetate,413.15,0.42869999999999997,1555.1
j.fluid.2004.12.005.xml,2005,4,DIOQZVSQGTUSAI-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,decane,ethyl acetate,413.15,0.37949999999999995,1518.6
j.fluid.2004.12.005.xml,2005,4,DIOQZVSQGTUSAI-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,decane,ethyl acetate,413.15,0.3335,1468.3999999999999
j.fluid.2004.12.005.xml,2005,4,DIOQZVSQGTUSAI-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,decane,ethyl acetate,413.15,0.2905,1377.1
j.fluid.2004.12.005.xml,2005,4,DIOQZVSQGTUSAI-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,decane,ethyl acetate,413.15,0.2501,1281.6000000000001
j.fluid.2004.12.005.xml,2005,4,DIOQZVSQGTUSAI-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,decane,ethyl acetate,413.15,0.21220000000000006,1158.9
j.fluid.2004.12.005.xml,2005,4,DIOQZVSQGTUSAI-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,decane,ethyl acetate,413.15,0.17659999999999998,1022.5999999999999
j.fluid.2004.12.005.xml,2005,4,DIOQZVSQGTUSAI-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,decane,ethyl acetate,413.15,0.14290000000000003,875.4
j.fluid.2004.12.005.xml,2005,4,DIOQZVSQGTUSAI-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,decane,ethyl acetate,413.15,0.11119999999999997,717.0600000000001
j.fluid.2004.12.005.xml,2005,4,DIOQZVSQGTUSAI-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,decane,ethyl acetate,413.15,0.08109999999999995,549.8199999999999
j.fluid.2004.12.005.xml,2005,4,DIOQZVSQGTUSAI-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,decane,ethyl acetate,413.15,0.05269999999999997,369.91
j.fluid.2004.12.005.xml,2005,4,DIOQZVSQGTUSAI-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,decane,ethyl acetate,413.15,0.025699999999999945,195.11999999999998
j.fluid.2004.12.005.xml,2005,16,VLKZOEOYAKHREP-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,hexane,ethyl acetate,363.15,0.0377,175.75
j.fluid.2004.12.005.xml,2005,16,VLKZOEOYAKHREP-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,hexane,ethyl acetate,363.15,0.0764,356.24
j.fluid.2004.12.005.xml,2005,16,VLKZOEOYAKHREP-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,hexane,ethyl acetate,363.15,0.1162,533.67
j.fluid.2004.12.005.xml,2005,16,VLKZOEOYAKHREP-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,hexane,ethyl acetate,363.15,0.157,687.14
j.fluid.2004.12.005.xml,2005,16,VLKZOEOYAKHREP-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,hexane,ethyl acetate,363.15,0.1989,820.76
j.fluid.2004.12.005.xml,2005,16,VLKZOEOYAKHREP-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,hexane,ethyl acetate,363.15,0.242,952.8299999999999
j.fluid.2004.12.005.xml,2005,16,VLKZOEOYAKHREP-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,hexane,ethyl acetate,363.15,0.2862,1060.7
j.fluid.2004.12.005.xml,2005,16,VLKZOEOYAKHREP-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,hexane,ethyl acetate,363.15,0.3318,1149.4
j.fluid.2004.12.005.xml,2005,16,VLKZOEOYAKHREP-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,hexane,ethyl acetate,363.15,0.3786,1220.3
j.fluid.2004.12.005.xml,2005,16,VLKZOEOYAKHREP-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,hexane,ethyl acetate,363.15,0.4269,1276.3
j.fluid.2004.12.005.xml,2005,16,VLKZOEOYAKHREP-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,hexane,ethyl acetate,363.15,0.4765,1292.8999999999999
j.fluid.2004.12.005.xml,2005,16,VLKZOEOYAKHREP-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,hexane,ethyl acetate,363.15,0.5277,1296.3
j.fluid.2004.12.005.xml,2005,16,VLKZOEOYAKHREP-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,hexane,ethyl acetate,363.15,0.5804,1270.5
j.fluid.2004.12.005.xml,2005,16,VLKZOEOYAKHREP-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,hexane,ethyl acetate,363.15,0.6347,1218.3
j.fluid.2004.12.005.xml,2005,16,VLKZOEOYAKHREP-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,hexane,ethyl acetate,363.15,0.6908,1116.2
j.fluid.2004.12.005.xml,2005,16,VLKZOEOYAKHREP-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,hexane,ethyl acetate,363.15,0.7487,992.26
j.fluid.2004.12.005.xml,2005,16,VLKZOEOYAKHREP-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,hexane,ethyl acetate,363.15,0.8084,824.36
j.fluid.2004.12.005.xml,2005,16,VLKZOEOYAKHREP-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,hexane,ethyl acetate,363.15,0.8702,609.39
j.fluid.2004.12.005.xml,2005,16,VLKZOEOYAKHREP-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,hexane,ethyl acetate,363.15,0.934,334.16
j.fluid.2004.12.005.xml,2005,16,VLKZOEOYAKHREP-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,hexane,ethyl acetate,413.15,0.0377,189.41
j.fluid.2004.12.005.xml,2005,16,VLKZOEOYAKHREP-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,hexane,ethyl acetate,413.15,0.0765,361.21999999999997
j.fluid.2004.12.005.xml,2005,16,VLKZOEOYAKHREP-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,hexane,ethyl acetate,413.15,0.1162,527.39
j.fluid.2004.12.005.xml,2005,16,VLKZOEOYAKHREP-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,hexane,ethyl acetate,413.15,0.1571,679.38
j.fluid.2004.12.005.xml,2005,16,VLKZOEOYAKHREP-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,hexane,ethyl acetate,413.15,0.199,815.1
j.fluid.2004.12.005.xml,2005,16,VLKZOEOYAKHREP-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,hexane,ethyl acetate,413.15,0.2421,938.52
j.fluid.2004.12.005.xml,2005,16,VLKZOEOYAKHREP-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,hexane,ethyl acetate,413.15,0.2864,1048.1000000000001
j.fluid.2004.12.005.xml,2005,16,VLKZOEOYAKHREP-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,hexane,ethyl acetate,413.15,0.332,1135.8999999999999
j.fluid.2004.12.005.xml,2005,16,VLKZOEOYAKHREP-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,hexane,ethyl acetate,413.15,0.3788,1205.6
j.fluid.2004.12.005.xml,2005,16,VLKZOEOYAKHREP-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,hexane,ethyl acetate,413.15,0.427,1258.8999999999999
j.fluid.2004.12.005.xml,2005,16,VLKZOEOYAKHREP-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,hexane,ethyl acetate,413.15,0.4767,1277.1
j.fluid.2004.12.005.xml,2005,16,VLKZOEOYAKHREP-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,hexane,ethyl acetate,413.15,0.5279,1279.3000000000002
j.fluid.2004.12.005.xml,2005,16,VLKZOEOYAKHREP-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,hexane,ethyl acetate,413.15,0.5806,1254.5
j.fluid.2004.12.005.xml,2005,16,VLKZOEOYAKHREP-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,hexane,ethyl acetate,413.15,0.6349,1204.1
j.fluid.2004.12.005.xml,2005,16,VLKZOEOYAKHREP-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,hexane,ethyl acetate,413.15,0.691,1114.4
j.fluid.2004.12.005.xml,2005,16,VLKZOEOYAKHREP-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,hexane,ethyl acetate,413.15,0.7488,988.64
j.fluid.2004.12.005.xml,2005,16,VLKZOEOYAKHREP-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,hexane,ethyl acetate,413.15,0.8086,818.59
j.fluid.2004.12.005.xml,2005,16,VLKZOEOYAKHREP-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,hexane,ethyl acetate,413.15,0.8703,602.6899999999999
j.fluid.2004.12.005.xml,2005,16,VLKZOEOYAKHREP-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,hexane,ethyl acetate,413.15,0.934,329.79999999999995
j.fluid.2004.12.005.xml,2005,17,KXKVLQRXCPHEJC-UHFFFAOYSA-N,VLKZOEOYAKHREP-UHFFFAOYSA-N,methyl ethanoate,hexane,363.15,0.0801,496.03000000000003
j.fluid.2004.12.005.xml,2005,17,KXKVLQRXCPHEJC-UHFFFAOYSA-N,VLKZOEOYAKHREP-UHFFFAOYSA-N,methyl ethanoate,hexane,363.15,0.1552,884.58
j.fluid.2004.12.005.xml,2005,17,KXKVLQRXCPHEJC-UHFFFAOYSA-N,VLKZOEOYAKHREP-UHFFFAOYSA-N,methyl ethanoate,hexane,363.15,0.2259,1173.3
j.fluid.2004.12.005.xml,2005,17,KXKVLQRXCPHEJC-UHFFFAOYSA-N,VLKZOEOYAKHREP-UHFFFAOYSA-N,methyl ethanoate,hexane,363.15,0.2925,1383.8999999999999
j.fluid.2004.12.005.xml,2005,17,KXKVLQRXCPHEJC-UHFFFAOYSA-N,VLKZOEOYAKHREP-UHFFFAOYSA-N,methyl ethanoate,hexane,363.15,0.3554,1527.5
j.fluid.2004.12.005.xml,2005,17,KXKVLQRXCPHEJC-UHFFFAOYSA-N,VLKZOEOYAKHREP-UHFFFAOYSA-N,methyl ethanoate,hexane,363.15,0.4148,1616.2
j.fluid.2004.12.005.xml,2005,17,KXKVLQRXCPHEJC-UHFFFAOYSA-N,VLKZOEOYAKHREP-UHFFFAOYSA-N,methyl ethanoate,hexane,363.15,0.471,1661.0
j.fluid.2004.12.005.xml,2005,17,KXKVLQRXCPHEJC-UHFFFAOYSA-N,VLKZOEOYAKHREP-UHFFFAOYSA-N,methyl ethanoate,hexane,363.15,0.5244,1667.1000000000001
j.fluid.2004.12.005.xml,2005,17,KXKVLQRXCPHEJC-UHFFFAOYSA-N,VLKZOEOYAKHREP-UHFFFAOYSA-N,methyl ethanoate,hexane,363.15,0.575,1639.1
j.fluid.2004.12.005.xml,2005,17,KXKVLQRXCPHEJC-UHFFFAOYSA-N,VLKZOEOYAKHREP-UHFFFAOYSA-N,methyl ethanoate,hexane,363.15,0.6232,1597.1
j.fluid.2004.12.005.xml,2005,17,KXKVLQRXCPHEJC-UHFFFAOYSA-N,VLKZOEOYAKHREP-UHFFFAOYSA-N,methyl ethanoate,hexane,363.15,0.669,1511.6000000000001
j.fluid.2004.12.005.xml,2005,17,KXKVLQRXCPHEJC-UHFFFAOYSA-N,VLKZOEOYAKHREP-UHFFFAOYSA-N,methyl ethanoate,hexane,363.15,0.7127,1410.5
j.fluid.2004.12.005.xml,2005,17,KXKVLQRXCPHEJC-UHFFFAOYSA-N,VLKZOEOYAKHREP-UHFFFAOYSA-N,methyl ethanoate,hexane,363.15,0.7544,1288.6
j.fluid.2004.12.005.xml,2005,17,KXKVLQRXCPHEJC-UHFFFAOYSA-N,VLKZOEOYAKHREP-UHFFFAOYSA-N,methyl ethanoate,hexane,363.15,0.7942,1147.8
j.fluid.2004.12.005.xml,2005,17,KXKVLQRXCPHEJC-UHFFFAOYSA-N,VLKZOEOYAKHREP-UHFFFAOYSA-N,methyl ethanoate,hexane,363.15,0.8322,990.05
j.fluid.2004.12.005.xml,2005,17,KXKVLQRXCPHEJC-UHFFFAOYSA-N,VLKZOEOYAKHREP-UHFFFAOYSA-N,methyl ethanoate,hexane,363.15,0.8687,819.49
j.fluid.2004.12.005.xml,2005,17,KXKVLQRXCPHEJC-UHFFFAOYSA-N,VLKZOEOYAKHREP-UHFFFAOYSA-N,methyl ethanoate,hexane,363.15,0.9036,633.55
j.fluid.2004.12.005.xml,2005,17,KXKVLQRXCPHEJC-UHFFFAOYSA-N,VLKZOEOYAKHREP-UHFFFAOYSA-N,methyl ethanoate,hexane,363.15,0.937,430.58000000000004
j.fluid.2004.12.005.xml,2005,17,KXKVLQRXCPHEJC-UHFFFAOYSA-N,VLKZOEOYAKHREP-UHFFFAOYSA-N,methyl ethanoate,hexane,363.15,0.9692,219.67000000000002
j.fluid.2004.12.005.xml,2005,17,KXKVLQRXCPHEJC-UHFFFAOYSA-N,VLKZOEOYAKHREP-UHFFFAOYSA-N,methyl ethanoate,hexane,413.15,0.0801,495.90000000000003
j.fluid.2004.12.005.xml,2005,17,KXKVLQRXCPHEJC-UHFFFAOYSA-N,VLKZOEOYAKHREP-UHFFFAOYSA-N,methyl ethanoate,hexane,413.15,0.1552,898.36
j.fluid.2004.12.005.xml,2005,17,KXKVLQRXCPHEJC-UHFFFAOYSA-N,VLKZOEOYAKHREP-UHFFFAOYSA-N,methyl ethanoate,hexane,413.15,0.2259,1200.1
j.fluid.2004.12.005.xml,2005,17,KXKVLQRXCPHEJC-UHFFFAOYSA-N,VLKZOEOYAKHREP-UHFFFAOYSA-N,methyl ethanoate,hexane,413.15,0.2925,1424.6000000000001
j.fluid.2004.12.005.xml,2005,17,KXKVLQRXCPHEJC-UHFFFAOYSA-N,VLKZOEOYAKHREP-UHFFFAOYSA-N,methyl ethanoate,hexane,413.15,0.3553,1575.8000000000002
j.fluid.2004.12.005.xml,2005,17,KXKVLQRXCPHEJC-UHFFFAOYSA-N,VLKZOEOYAKHREP-UHFFFAOYSA-N,methyl ethanoate,hexane,413.15,0.4148,1677.8999999999999
j.fluid.2004.12.005.xml,2005,17,KXKVLQRXCPHEJC-UHFFFAOYSA-N,VLKZOEOYAKHREP-UHFFFAOYSA-N,methyl ethanoate,hexane,413.15,0.471,1726.1
j.fluid.2004.12.005.xml,2005,17,KXKVLQRXCPHEJC-UHFFFAOYSA-N,VLKZOEOYAKHREP-UHFFFAOYSA-N,methyl ethanoate,hexane,413.15,0.5244,1735.4
j.fluid.2004.12.005.xml,2005,17,KXKVLQRXCPHEJC-UHFFFAOYSA-N,VLKZOEOYAKHREP-UHFFFAOYSA-N,methyl ethanoate,hexane,413.15,0.575,1714.8000000000002
j.fluid.2004.12.005.xml,2005,17,KXKVLQRXCPHEJC-UHFFFAOYSA-N,VLKZOEOYAKHREP-UHFFFAOYSA-N,methyl ethanoate,hexane,413.15,0.6232,1668.9
j.fluid.2004.12.005.xml,2005,17,KXKVLQRXCPHEJC-UHFFFAOYSA-N,VLKZOEOYAKHREP-UHFFFAOYSA-N,methyl ethanoate,hexane,413.15,0.669,1584.0
j.fluid.2004.12.005.xml,2005,17,KXKVLQRXCPHEJC-UHFFFAOYSA-N,VLKZOEOYAKHREP-UHFFFAOYSA-N,methyl ethanoate,hexane,413.15,0.7127,1479.2
j.fluid.2004.12.005.xml,2005,17,KXKVLQRXCPHEJC-UHFFFAOYSA-N,VLKZOEOYAKHREP-UHFFFAOYSA-N,methyl ethanoate,hexane,413.15,0.7544,1341.6999999999998
j.fluid.2004.12.005.xml,2005,17,KXKVLQRXCPHEJC-UHFFFAOYSA-N,VLKZOEOYAKHREP-UHFFFAOYSA-N,methyl ethanoate,hexane,413.15,0.7942,1196.5
j.fluid.2004.12.005.xml,2005,17,KXKVLQRXCPHEJC-UHFFFAOYSA-N,VLKZOEOYAKHREP-UHFFFAOYSA-N,methyl ethanoate,hexane,413.15,0.8322,1029.8
j.fluid.2004.12.005.xml,2005,17,KXKVLQRXCPHEJC-UHFFFAOYSA-N,VLKZOEOYAKHREP-UHFFFAOYSA-N,methyl ethanoate,hexane,413.15,0.8687,849.76
j.fluid.2004.12.005.xml,2005,17,KXKVLQRXCPHEJC-UHFFFAOYSA-N,VLKZOEOYAKHREP-UHFFFAOYSA-N,methyl ethanoate,hexane,413.15,0.9036,649.89
j.fluid.2004.12.005.xml,2005,17,KXKVLQRXCPHEJC-UHFFFAOYSA-N,VLKZOEOYAKHREP-UHFFFAOYSA-N,methyl ethanoate,hexane,413.15,0.937,446.79999999999995
j.fluid.2004.12.005.xml,2005,17,KXKVLQRXCPHEJC-UHFFFAOYSA-N,VLKZOEOYAKHREP-UHFFFAOYSA-N,methyl ethanoate,hexane,413.15,0.9692,227.1
j.fluid.2004.12.005.xml,2005,18,KXKVLQRXCPHEJC-UHFFFAOYSA-N,DIOQZVSQGTUSAI-UHFFFAOYSA-N,methyl ethanoate,decane,363.15,0.1148,686.21
j.fluid.2004.12.005.xml,2005,18,KXKVLQRXCPHEJC-UHFFFAOYSA-N,DIOQZVSQGTUSAI-UHFFFAOYSA-N,methyl ethanoate,decane,363.15,0.2149,1179.5
j.fluid.2004.12.005.xml,2005,18,KXKVLQRXCPHEJC-UHFFFAOYSA-N,DIOQZVSQGTUSAI-UHFFFAOYSA-N,methyl ethanoate,decane,363.15,0.303,1510.8999999999999
j.fluid.2004.12.005.xml,2005,18,KXKVLQRXCPHEJC-UHFFFAOYSA-N,DIOQZVSQGTUSAI-UHFFFAOYSA-N,methyl ethanoate,decane,363.15,0.3811,1726.2
j.fluid.2004.12.005.xml,2005,18,KXKVLQRXCPHEJC-UHFFFAOYSA-N,DIOQZVSQGTUSAI-UHFFFAOYSA-N,methyl ethanoate,decane,363.15,0.4509,1849.9
j.fluid.2004.12.005.xml,2005,18,KXKVLQRXCPHEJC-UHFFFAOYSA-N,DIOQZVSQGTUSAI-UHFFFAOYSA-N,methyl ethanoate,decane,363.15,0.5135,1905.5
j.fluid.2004.12.005.xml,2005,18,KXKVLQRXCPHEJC-UHFFFAOYSA-N,DIOQZVSQGTUSAI-UHFFFAOYSA-N,methyl ethanoate,decane,363.15,0.5701,1915.1000000000001
j.fluid.2004.12.005.xml,2005,18,KXKVLQRXCPHEJC-UHFFFAOYSA-N,DIOQZVSQGTUSAI-UHFFFAOYSA-N,methyl ethanoate,decane,363.15,0.6215,1882.0
j.fluid.2004.12.005.xml,2005,18,KXKVLQRXCPHEJC-UHFFFAOYSA-N,DIOQZVSQGTUSAI-UHFFFAOYSA-N,methyl ethanoate,decane,363.15,0.6684,1816.5
j.fluid.2004.12.005.xml,2005,18,KXKVLQRXCPHEJC-UHFFFAOYSA-N,DIOQZVSQGTUSAI-UHFFFAOYSA-N,methyl ethanoate,decane,363.15,0.7112,1735.5
j.fluid.2004.12.005.xml,2005,18,KXKVLQRXCPHEJC-UHFFFAOYSA-N,DIOQZVSQGTUSAI-UHFFFAOYSA-N,methyl ethanoate,decane,363.15,0.7507,1619.8999999999999
j.fluid.2004.12.005.xml,2005,18,KXKVLQRXCPHEJC-UHFFFAOYSA-N,DIOQZVSQGTUSAI-UHFFFAOYSA-N,methyl ethanoate,decane,363.15,0.787,1491.1000000000001
j.fluid.2004.12.005.xml,2005,18,KXKVLQRXCPHEJC-UHFFFAOYSA-N,DIOQZVSQGTUSAI-UHFFFAOYSA-N,methyl ethanoate,decane,363.15,0.8206,1344.0
j.fluid.2004.12.005.xml,2005,18,KXKVLQRXCPHEJC-UHFFFAOYSA-N,DIOQZVSQGTUSAI-UHFFFAOYSA-N,methyl ethanoate,decane,363.15,0.8518,1182.8000000000002
j.fluid.2004.12.005.xml,2005,18,KXKVLQRXCPHEJC-UHFFFAOYSA-N,DIOQZVSQGTUSAI-UHFFFAOYSA-N,methyl ethanoate,decane,363.15,0.8808,1011.6
j.fluid.2004.12.005.xml,2005,18,KXKVLQRXCPHEJC-UHFFFAOYSA-N,DIOQZVSQGTUSAI-UHFFFAOYSA-N,methyl ethanoate,decane,363.15,0.9079,831.56
j.fluid.2004.12.005.xml,2005,18,KXKVLQRXCPHEJC-UHFFFAOYSA-N,DIOQZVSQGTUSAI-UHFFFAOYSA-N,methyl ethanoate,decane,363.15,0.9331,637.06
j.fluid.2004.12.005.xml,2005,18,KXKVLQRXCPHEJC-UHFFFAOYSA-N,DIOQZVSQGTUSAI-UHFFFAOYSA-N,methyl ethanoate,decane,363.15,0.9568,432.57
j.fluid.2004.12.005.xml,2005,18,KXKVLQRXCPHEJC-UHFFFAOYSA-N,DIOQZVSQGTUSAI-UHFFFAOYSA-N,methyl ethanoate,decane,363.15,0.9791,222.38
j.fluid.2004.12.005.xml,2005,18,KXKVLQRXCPHEJC-UHFFFAOYSA-N,DIOQZVSQGTUSAI-UHFFFAOYSA-N,methyl ethanoate,decane,413.15,0.1148,638.54
