file,year,dataset,c1,c2,name1,name2,T,x1,kind
s10765-007-0237-4.xml,2007,2,VLKZOEOYAKHREP-UHFFFAOYSA-N,ZJIJAJXFLBMLCK-UHFFFAOYSA-N,hexane,perfluorohexane,289.419,0.35950000000000004,composition
s10765-007-0237-4.xml,2007,2,VLKZOEOYAKHREP-UHFFFAOYSA-N,ZJIJAJXFLBMLCK-UHFFFAOYSA-N,hexane,perfluorohexane,290.965,0.3862,composition
s10765-007-0237-4.xml,2007,2,VLKZOEOYAKHREP-UHFFFAOYSA-N,ZJIJAJXFLBMLCK-UHFFFAOYSA-N,hexane,perfluorohexane,292.059,0.40790000000000004,composition
s10765-007-0237-4.xml,2007,2,VLKZOEOYAKHREP-UHFFFAOYSA-N,ZJIJAJXFLBMLCK-UHFFFAOYSA-N,hexane,perfluorohexane,293.206,0.4377,composition
s10765-007-0237-4.xml,2007,2,VLKZOEOYAKHREP-UHFFFAOYSA-N,ZJIJAJXFLBMLCK-UHFFFAOYSA-N,hexane,perfluorohexane,294.204,0.4746,composition
s10765-007-0237-4.xml,2007,2,VLKZOEOYAKHREP-UHFFFAOYSA-N,ZJIJAJXFLBMLCK-UHFFFAOYSA-N,hexane,perfluorohexane,294.809,0.4998,composition
s10765-007-0237-4.xml,2007,2,VLKZOEOYAKHREP-UHFFFAOYSA-N,ZJIJAJXFLBMLCK-UHFFFAOYSA-N,hexane,perfluorohexane,295.218,0.5288999999999999,composition
s10765-007-0237-4.xml,2007,2,VLKZOEOYAKHREP-UHFFFAOYSA-N,ZJIJAJXFLBMLCK-UHFFFAOYSA-N,hexane,perfluorohexane,295.519,0.5603,composition
s10765-007-0237-4.xml,2007,2,VLKZOEOYAKHREP-UHFFFAOYSA-N,ZJIJAJXFLBMLCK-UHFFFAOYSA-N,hexane,perfluorohexane,295.622,0.5803,composition
s10765-007-0237-4.xml,2007,2,VLKZOEOYAKHREP-UHFFFAOYSA-N,ZJIJAJXFLBMLCK-UHFFFAOYSA-N,hexane,perfluorohexane,295.674,0.6012,composition
s10765-007-0237-4.xml,2007,3,VLKZOEOYAKHREP-UHFFFAOYSA-N,ZJIJAJXFLBMLCK-UHFFFAOYSA-N,hexane,perfluorohexane,289.417,0.8597,composition
s10765-007-0237-4.xml,2007,3,VLKZOEOYAKHREP-UHFFFAOYSA-N,ZJIJAJXFLBMLCK-UHFFFAOYSA-N,hexane,perfluorohexane,290.966,0.8437,composition
s10765-007-0237-4.xml,2007,3,VLKZOEOYAKHREP-UHFFFAOYSA-N,ZJIJAJXFLBMLCK-UHFFFAOYSA-N,hexane,perfluorohexane,292.057,0.8296,composition
s10765-007-0237-4.xml,2007,3,VLKZOEOYAKHREP-UHFFFAOYSA-N,ZJIJAJXFLBMLCK-UHFFFAOYSA-N,hexane,perfluorohexane,293.207,0.8099000000000001,composition
s10765-007-0237-4.xml,2007,3,VLKZOEOYAKHREP-UHFFFAOYSA-N,ZJIJAJXFLBMLCK-UHFFFAOYSA-N,hexane,perfluorohexane,294.204,0.7862,composition
s10765-007-0237-4.xml,2007,3,VLKZOEOYAKHREP-UHFFFAOYSA-N,ZJIJAJXFLBMLCK-UHFFFAOYSA-N,hexane,perfluorohexane,294.81,0.7639,composition
s10765-007-0237-4.xml,2007,3,VLKZOEOYAKHREP-UHFFFAOYSA-N,ZJIJAJXFLBMLCK-UHFFFAOYSA-N,hexane,perfluorohexane,295.218,0.7423,composition
s10765-007-0237-4.xml,2007,3,VLKZOEOYAKHREP-UHFFFAOYSA-N,ZJIJAJXFLBMLCK-UHFFFAOYSA-N,hexane,perfluorohexane,295.519,0.7131000000000001,composition
s10765-007-0237-4.xml,2007,3,VLKZOEOYAKHREP-UHFFFAOYSA-N,ZJIJAJXFLBMLCK-UHFFFAOYSA-N,hexane,perfluorohexane,295.622,0.6967,composition
s10765-007-0237-4.xml,2007,3,VLKZOEOYAKHREP-UHFFFAOYSA-N,ZJIJAJXFLBMLCK-UHFFFAOYSA-N,hexane,perfluorohexane,295.674,0.6768000000000001,composition
j.fluid.2004.09.028.xml,2005,0,WEVYAHXRMPXWCK-UHFFFAOYSA-N,TVMXDCGIABBOFY-UHFFFAOYSA-N,acetonitrile,octane,298.15,0.056,composition
j.fluid.2004.09.028.xml,2005,0,WEVYAHXRMPXWCK-UHFFFAOYSA-N,TVMXDCGIABBOFY-UHFFFAOYSA-N,acetonitrile,octane,303.15,0.059,composition
j.fluid.2004.09.028.xml,2005,0,WEVYAHXRMPXWCK-UHFFFAOYSA-N,TVMXDCGIABBOFY-UHFFFAOYSA-N,acetonitrile,octane,313.15,0.082,composition
j.fluid.2004.09.028.xml,2005,0,WEVYAHXRMPXWCK-UHFFFAOYSA-N,TVMXDCGIABBOFY-UHFFFAOYSA-N,acetonitrile,octane,323.15,0.105,composition
j.fluid.2004.09.028.xml,2005,0,WEVYAHXRMPXWCK-UHFFFAOYSA-N,TVMXDCGIABBOFY-UHFFFAOYSA-N,acetonitrile,octane,333.15,0.15,composition
j.fluid.2004.09.028.xml,2005,0,WEVYAHXRMPXWCK-UHFFFAOYSA-N,TVMXDCGIABBOFY-UHFFFAOYSA-N,acetonitrile,octane,343.15,0.212,composition
j.fluid.2004.09.028.xml,2005,1,WEVYAHXRMPXWCK-UHFFFAOYSA-N,TVMXDCGIABBOFY-UHFFFAOYSA-N,acetonitrile,octane,298.15,0.976,composition
j.fluid.2004.09.028.xml,2005,1,WEVYAHXRMPXWCK-UHFFFAOYSA-N,TVMXDCGIABBOFY-UHFFFAOYSA-N,acetonitrile,octane,303.15,0.975,composition
j.fluid.2004.09.028.xml,2005,1,WEVYAHXRMPXWCK-UHFFFAOYSA-N,TVMXDCGIABBOFY-UHFFFAOYSA-N,acetonitrile,octane,313.15,0.966,composition
j.fluid.2004.09.028.xml,2005,1,WEVYAHXRMPXWCK-UHFFFAOYSA-N,TVMXDCGIABBOFY-UHFFFAOYSA-N,acetonitrile,octane,323.15,0.957,composition
j.fluid.2004.09.028.xml,2005,1,WEVYAHXRMPXWCK-UHFFFAOYSA-N,TVMXDCGIABBOFY-UHFFFAOYSA-N,acetonitrile,octane,333.15,0.943,composition
j.fluid.2004.09.028.xml,2005,1,WEVYAHXRMPXWCK-UHFFFAOYSA-N,TVMXDCGIABBOFY-UHFFFAOYSA-N,acetonitrile,octane,343.15,0.924,composition
j.fluid.2004.09.028.xml,2005,2,WEVYAHXRMPXWCK-UHFFFAOYSA-N,DIOQZVSQGTUSAI-UHFFFAOYSA-N,acetonitrile,decane,298.15,0.074,composition
j.fluid.2004.09.028.xml,2005,2,WEVYAHXRMPXWCK-UHFFFAOYSA-N,DIOQZVSQGTUSAI-UHFFFAOYSA-N,acetonitrile,decane,303.15,0.08,composition
j.fluid.2004.09.028.xml,2005,2,WEVYAHXRMPXWCK-UHFFFAOYSA-N,DIOQZVSQGTUSAI-UHFFFAOYSA-N,acetonitrile,decane,313.15,0.098,composition
j.fluid.2004.09.028.xml,2005,2,WEVYAHXRMPXWCK-UHFFFAOYSA-N,DIOQZVSQGTUSAI-UHFFFAOYSA-N,acetonitrile,decane,323.15,0.122,composition
j.fluid.2004.09.028.xml,2005,2,WEVYAHXRMPXWCK-UHFFFAOYSA-N,DIOQZVSQGTUSAI-UHFFFAOYSA-N,acetonitrile,decane,333.15,0.148,composition
j.fluid.2004.09.028.xml,2005,2,WEVYAHXRMPXWCK-UHFFFAOYSA-N,DIOQZVSQGTUSAI-UHFFFAOYSA-N,acetonitrile,decane,343.15,0.196,composition
j.fluid.2004.09.028.xml,2005,2,WEVYAHXRMPXWCK-UHFFFAOYSA-N,DIOQZVSQGTUSAI-UHFFFAOYSA-N,acetonitrile,decane,353.15,0.244,composition
j.fluid.2004.09.028.xml,2005,3,WEVYAHXRMPXWCK-UHFFFAOYSA-N,DIOQZVSQGTUSAI-UHFFFAOYSA-N,acetonitrile,decane,298.15,0.988,composition
j.fluid.2004.09.028.xml,2005,3,WEVYAHXRMPXWCK-UHFFFAOYSA-N,DIOQZVSQGTUSAI-UHFFFAOYSA-N,acetonitrile,decane,303.15,0.987,composition
j.fluid.2004.09.028.xml,2005,3,WEVYAHXRMPXWCK-UHFFFAOYSA-N,DIOQZVSQGTUSAI-UHFFFAOYSA-N,acetonitrile,decane,313.15,0.983,composition
j.fluid.2004.09.028.xml,2005,3,WEVYAHXRMPXWCK-UHFFFAOYSA-N,DIOQZVSQGTUSAI-UHFFFAOYSA-N,acetonitrile,decane,323.15,0.978,composition
j.fluid.2004.09.028.xml,2005,3,WEVYAHXRMPXWCK-UHFFFAOYSA-N,DIOQZVSQGTUSAI-UHFFFAOYSA-N,acetonitrile,decane,333.15,0.971,composition
j.fluid.2004.09.028.xml,2005,3,WEVYAHXRMPXWCK-UHFFFAOYSA-N,DIOQZVSQGTUSAI-UHFFFAOYSA-N,acetonitrile,decane,343.15,0.961,composition
j.fluid.2004.09.028.xml,2005,3,WEVYAHXRMPXWCK-UHFFFAOYSA-N,DIOQZVSQGTUSAI-UHFFFAOYSA-N,acetonitrile,decane,353.15,0.956,composition
j.fluid.2004.11.025.xml,2005,7,UDSFAEKRVUSQDD-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,"dimethyl 1,6-hexanedioate",water,298.15,0.0031,composition
j.fluid.2004.11.025.xml,2005,7,UDSFAEKRVUSQDD-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,"dimethyl 1,6-hexanedioate",water,308.15,0.003,composition
j.fluid.2004.11.025.xml,2005,7,UDSFAEKRVUSQDD-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,"dimethyl 1,6-hexanedioate",water,318.15,0.0028,composition
j.fluid.2004.11.025.xml,2005,8,UDSFAEKRVUSQDD-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,"dimethyl 1,6-hexanedioate",water,298.15,0.7883,composition
j.fluid.2004.11.025.xml,2005,8,UDSFAEKRVUSQDD-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,"dimethyl 1,6-hexanedioate",water,308.15,0.7453000000000001,composition
j.fluid.2004.11.025.xml,2005,8,UDSFAEKRVUSQDD-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,"dimethyl 1,6-hexanedioate",water,318.15,0.6903,composition
j.fluid.2004.12.004.xml,2005,7,ZMXDDKWLCZADIW-UHFFFAOYSA-N,UAEPNZWRGJTJPN-UHFFFAOYSA-N,dimethylformamide,methylcyclohexane,303.15,0.8239,composition
j.fluid.2004.12.004.xml,2005,8,ZMXDDKWLCZADIW-UHFFFAOYSA-N,UAEPNZWRGJTJPN-UHFFFAOYSA-N,dimethylformamide,methylcyclohexane,303.15,0.11770000000000003,composition
j.fluid.2004.12.004.xml,2005,9,LRHPLDYGYMQRHN-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,butan-1-ol,water,303.15,0.0181,composition
j.fluid.2004.12.004.xml,2005,10,LRHPLDYGYMQRHN-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,butan-1-ol,water,303.15,0.4802,composition
j.fluid.2004.12.004.xml,2005,11,NIQCNGHVCWTJSM-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,"dimethyl 1,2-benzenedicarboxylate",water,303.15,0.00047,composition
j.fluid.2004.12.004.xml,2005,12,NIQCNGHVCWTJSM-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,"dimethyl 1,2-benzenedicarboxylate",water,303.15,0.8525,composition
j.fluid.2004.12.004.xml,2005,13,LYCAIKOWRPUZTN-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,"1,2-ethanediol",ethyl acetate,288.15,0.8772,composition
j.fluid.2004.12.004.xml,2005,13,LYCAIKOWRPUZTN-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,"1,2-ethanediol",ethyl acetate,293.15,0.8679,composition
j.fluid.2004.12.004.xml,2005,13,LYCAIKOWRPUZTN-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,"1,2-ethanediol",ethyl acetate,298.15,0.8573,composition
j.fluid.2004.12.004.xml,2005,13,LYCAIKOWRPUZTN-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,"1,2-ethanediol",ethyl acetate,303.15,0.8438,composition
j.fluid.2004.12.004.xml,2005,13,LYCAIKOWRPUZTN-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,"1,2-ethanediol",ethyl acetate,313.15,0.8089,composition
j.fluid.2004.12.004.xml,2005,13,LYCAIKOWRPUZTN-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,"1,2-ethanediol",ethyl acetate,323.15,0.7457,composition
j.fluid.2004.12.004.xml,2005,14,LYCAIKOWRPUZTN-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,"1,2-ethanediol",ethyl acetate,288.15,0.10470000000000002,composition
j.fluid.2004.12.004.xml,2005,14,LYCAIKOWRPUZTN-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,"1,2-ethanediol",ethyl acetate,293.15,0.11809999999999998,composition
j.fluid.2004.12.004.xml,2005,14,LYCAIKOWRPUZTN-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,"1,2-ethanediol",ethyl acetate,298.15,0.1352,composition
j.fluid.2004.12.004.xml,2005,14,LYCAIKOWRPUZTN-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,"1,2-ethanediol",ethyl acetate,303.15,0.15559999999999996,composition
j.fluid.2004.12.004.xml,2005,14,LYCAIKOWRPUZTN-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,"1,2-ethanediol",ethyl acetate,313.15,0.20950000000000002,composition
j.fluid.2004.12.004.xml,2005,14,LYCAIKOWRPUZTN-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,"1,2-ethanediol",ethyl acetate,323.15,0.3046,composition
j.fluid.2004.12.004.xml,2005,15,LYCAIKOWRPUZTN-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,"1,2-ethanediol",ethyl acetate,293.99,0.8662,composition
j.fluid.2004.12.004.xml,2005,15,LYCAIKOWRPUZTN-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,"1,2-ethanediol",ethyl acetate,299.07,0.8544,composition
j.fluid.2004.12.004.xml,2005,15,LYCAIKOWRPUZTN-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,"1,2-ethanediol",ethyl acetate,317.4,0.7864,composition
j.fluid.2004.12.004.xml,2005,15,LYCAIKOWRPUZTN-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,"1,2-ethanediol",ethyl acetate,327.35,0.6732,composition
j.fluid.2004.12.004.xml,2005,15,LYCAIKOWRPUZTN-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,"1,2-ethanediol",ethyl acetate,327.68,0.6764,composition
j.fluid.2004.12.004.xml,2005,15,LYCAIKOWRPUZTN-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,"1,2-ethanediol",ethyl acetate,328.19,0.6568,composition
j.fluid.2004.12.004.xml,2005,15,LYCAIKOWRPUZTN-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,"1,2-ethanediol",ethyl acetate,329.04,0.5711999999999999,composition
j.fluid.2004.12.004.xml,2005,16,LYCAIKOWRPUZTN-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,"1,2-ethanediol",ethyl acetate,296.67,0.1259,composition
j.fluid.2004.12.004.xml,2005,16,LYCAIKOWRPUZTN-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,"1,2-ethanediol",ethyl acetate,299.21,0.1352,composition
j.fluid.2004.12.004.xml,2005,16,LYCAIKOWRPUZTN-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,"1,2-ethanediol",ethyl acetate,323.63,0.3064,composition
j.fluid.2004.12.004.xml,2005,16,LYCAIKOWRPUZTN-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,"1,2-ethanediol",ethyl acetate,328.05,0.4335,composition
j.fluid.2004.12.004.xml,2005,16,LYCAIKOWRPUZTN-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,"1,2-ethanediol",ethyl acetate,328.98,0.49139999999999995,composition
j.fluid.2004.12.004.xml,2005,16,LYCAIKOWRPUZTN-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,"1,2-ethanediol",ethyl acetate,329.06,0.5394,composition
j.fluid.2004.12.004.xml,2005,17,LYCAIKOWRPUZTN-UHFFFAOYSA-N,IPBVNPXQWQGGJP-UHFFFAOYSA-N,"1,2-ethanediol",phenyl ethanoate,337.79,0.9074,composition
j.fluid.2004.12.004.xml,2005,17,LYCAIKOWRPUZTN-UHFFFAOYSA-N,IPBVNPXQWQGGJP-UHFFFAOYSA-N,"1,2-ethanediol",phenyl ethanoate,349.98,0.8799,composition
j.fluid.2004.12.004.xml,2005,17,LYCAIKOWRPUZTN-UHFFFAOYSA-N,IPBVNPXQWQGGJP-UHFFFAOYSA-N,"1,2-ethanediol",phenyl ethanoate,359.18,0.8402000000000001,composition
j.fluid.2004.12.004.xml,2005,17,LYCAIKOWRPUZTN-UHFFFAOYSA-N,IPBVNPXQWQGGJP-UHFFFAOYSA-N,"1,2-ethanediol",phenyl ethanoate,365.15,0.77,composition
j.fluid.2004.12.004.xml,2005,18,LYCAIKOWRPUZTN-UHFFFAOYSA-N,IPBVNPXQWQGGJP-UHFFFAOYSA-N,"1,2-ethanediol",phenyl ethanoate,328.41,0.12819999999999998,composition
j.fluid.2004.12.004.xml,2005,18,LYCAIKOWRPUZTN-UHFFFAOYSA-N,IPBVNPXQWQGGJP-UHFFFAOYSA-N,"1,2-ethanediol",phenyl ethanoate,328.85,0.1291,composition
j.fluid.2004.12.004.xml,2005,18,LYCAIKOWRPUZTN-UHFFFAOYSA-N,IPBVNPXQWQGGJP-UHFFFAOYSA-N,"1,2-ethanediol",phenyl ethanoate,329.62,0.13239999999999996,composition
j.fluid.2004.12.004.xml,2005,18,LYCAIKOWRPUZTN-UHFFFAOYSA-N,IPBVNPXQWQGGJP-UHFFFAOYSA-N,"1,2-ethanediol",phenyl ethanoate,331.57,0.13990000000000002,composition
j.fluid.2004.12.004.xml,2005,18,LYCAIKOWRPUZTN-UHFFFAOYSA-N,IPBVNPXQWQGGJP-UHFFFAOYSA-N,"1,2-ethanediol",phenyl ethanoate,345.15,0.20589999999999997,composition
j.fluid.2004.12.004.xml,2005,18,LYCAIKOWRPUZTN-UHFFFAOYSA-N,IPBVNPXQWQGGJP-UHFFFAOYSA-N,"1,2-ethanediol",phenyl ethanoate,357.65,0.31499999999999995,composition
j.fluid.2004.12.004.xml,2005,18,LYCAIKOWRPUZTN-UHFFFAOYSA-N,IPBVNPXQWQGGJP-UHFFFAOYSA-N,"1,2-ethanediol",phenyl ethanoate,364.52,0.4252,composition
j.fluid.2004.12.004.xml,2005,19,LYCAIKOWRPUZTN-UHFFFAOYSA-N,IPBVNPXQWQGGJP-UHFFFAOYSA-N,"1,2-ethanediol",phenyl ethanoate,293.15,0.9496,composition
j.fluid.2004.12.004.xml,2005,19,LYCAIKOWRPUZTN-UHFFFAOYSA-N,IPBVNPXQWQGGJP-UHFFFAOYSA-N,"1,2-ethanediol",phenyl ethanoate,303.15,0.9435,composition
j.fluid.2004.12.004.xml,2005,19,LYCAIKOWRPUZTN-UHFFFAOYSA-N,IPBVNPXQWQGGJP-UHFFFAOYSA-N,"1,2-ethanediol",phenyl ethanoate,313.15,0.9359999999999999,composition
j.fluid.2004.12.004.xml,2005,19,LYCAIKOWRPUZTN-UHFFFAOYSA-N,IPBVNPXQWQGGJP-UHFFFAOYSA-N,"1,2-ethanediol",phenyl ethanoate,323.15,0.9264,composition
j.fluid.2004.12.004.xml,2005,19,LYCAIKOWRPUZTN-UHFFFAOYSA-N,IPBVNPXQWQGGJP-UHFFFAOYSA-N,"1,2-ethanediol",phenyl ethanoate,333.15,0.9124,composition
j.fluid.2004.12.004.xml,2005,20,LYCAIKOWRPUZTN-UHFFFAOYSA-N,IPBVNPXQWQGGJP-UHFFFAOYSA-N,"1,2-ethanediol",phenyl ethanoate,293.15,0.05479999999999996,composition
j.fluid.2004.12.004.xml,2005,20,LYCAIKOWRPUZTN-UHFFFAOYSA-N,IPBVNPXQWQGGJP-UHFFFAOYSA-N,"1,2-ethanediol",phenyl ethanoate,303.15,0.06879999999999997,composition
j.fluid.2004.12.004.xml,2005,20,LYCAIKOWRPUZTN-UHFFFAOYSA-N,IPBVNPXQWQGGJP-UHFFFAOYSA-N,"1,2-ethanediol",phenyl ethanoate,313.15,0.08740000000000003,composition
j.fluid.2004.12.004.xml,2005,20,LYCAIKOWRPUZTN-UHFFFAOYSA-N,IPBVNPXQWQGGJP-UHFFFAOYSA-N,"1,2-ethanediol",phenyl ethanoate,323.15,0.11260000000000003,composition
j.fluid.2004.12.004.xml,2005,20,LYCAIKOWRPUZTN-UHFFFAOYSA-N,IPBVNPXQWQGGJP-UHFFFAOYSA-N,"1,2-ethanediol",phenyl ethanoate,333.15,0.14680000000000004,composition
j.fluid.2004.12.004.xml,2005,21,LYCAIKOWRPUZTN-UHFFFAOYSA-N,IPBVNPXQWQGGJP-UHFFFAOYSA-N,"1,2-ethanediol",phenyl ethanoate,303.15,0.9439,composition
j.fluid.2004.12.004.xml,2005,22,LYCAIKOWRPUZTN-UHFFFAOYSA-N,IPBVNPXQWQGGJP-UHFFFAOYSA-N,"1,2-ethanediol",phenyl ethanoate,303.15,0.06520000000000004,composition
j.fluid.2004.12.016.xml,2005,0,HNRMPXKDFBEGFZ-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,"2,2-dimethylbutane",water,275.5,7.7e-06,composition
j.fluid.2004.12.016.xml,2005,0,HNRMPXKDFBEGFZ-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,"2,2-dimethylbutane",water,283.15,6.2e-06,composition
j.fluid.2004.12.016.xml,2005,0,HNRMPXKDFBEGFZ-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,"2,2-dimethylbutane",water,298.15,4.9e-06,composition
j.fluid.2004.12.016.xml,2005,1,HNRMPXKDFBEGFZ-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,"2,2-dimethylbutane",water,275.5,0.999669,composition
j.fluid.2004.12.016.xml,2005,1,HNRMPXKDFBEGFZ-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,"2,2-dimethylbutane",water,283.15,0.999479,composition
j.fluid.2004.12.016.xml,2005,1,HNRMPXKDFBEGFZ-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,"2,2-dimethylbutane",water,298.15,0.999278,composition
j.fluid.2004.12.016.xml,2005,2,BZLVMXJERCGZMT-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,2-methoxy-2-methylpropane,water,275.5,0.012541,composition
j.fluid.2004.12.016.xml,2005,2,BZLVMXJERCGZMT-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,2-methoxy-2-methylpropane,water,283.15,0.011878,composition
j.fluid.2004.12.016.xml,2005,2,BZLVMXJERCGZMT-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,2-methoxy-2-methylpropane,water,298.15,0.008901,composition
j.fluid.2004.12.016.xml,2005,3,BZLVMXJERCGZMT-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,2-methoxy-2-methylpropane,water,275.5,0.943024,composition
j.fluid.2004.12.016.xml,2005,3,BZLVMXJERCGZMT-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,2-methoxy-2-methylpropane,water,283.15,0.934421,composition
j.fluid.2004.12.016.xml,2005,3,BZLVMXJERCGZMT-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,2-methoxy-2-methylpropane,water,298.15,0.931404,composition
j.fluid.2004.12.016.xml,2005,4,UAEPNZWRGJTJPN-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,methylcyclohexane,water,275.5,4e-06,composition
j.fluid.2004.12.016.xml,2005,4,UAEPNZWRGJTJPN-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,methylcyclohexane,water,283.15,3.6e-06,composition
j.fluid.2004.12.016.xml,2005,4,UAEPNZWRGJTJPN-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,methylcyclohexane,water,298.15,3e-06,composition
j.fluid.2004.12.016.xml,2005,5,UAEPNZWRGJTJPN-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,methylcyclohexane,water,275.5,0.999842,composition
j.fluid.2004.12.016.xml,2005,5,UAEPNZWRGJTJPN-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,methylcyclohexane,water,283.15,0.999672,composition
j.fluid.2004.12.016.xml,2005,5,UAEPNZWRGJTJPN-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,methylcyclohexane,water,298.15,0.999595,composition
j.fluid.2004.12.016.xml,2005,6,IMNFDUFMRHMDMM-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,heptane,water,275.5,1.5e-06,composition
j.fluid.2004.12.016.xml,2005,6,IMNFDUFMRHMDMM-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,heptane,water,283.15,3e-07,composition
j.fluid.2004.12.016.xml,2005,6,IMNFDUFMRHMDMM-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,heptane,water,298.15,2e-07,composition
j.fluid.2004.12.016.xml,2005,7,IMNFDUFMRHMDMM-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,heptane,water,275.5,0.99969,composition
j.fluid.2004.12.016.xml,2005,7,IMNFDUFMRHMDMM-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,heptane,water,283.15,0.999534,composition
j.fluid.2004.12.016.xml,2005,7,IMNFDUFMRHMDMM-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,heptane,water,298.15,0.999438,composition
j.fluid.2005.01.012.xml,2005,5,SNRUBQQJIBEYMU-UHFFFAOYSA-N,SECXISVLQFMRJM-UHFFFAOYSA-N,dodecane,N-methylpyrrolidone,298.0,0.8132,composition
j.fluid.2005.01.012.xml,2005,5,SNRUBQQJIBEYMU-UHFFFAOYSA-N,SECXISVLQFMRJM-UHFFFAOYSA-N,dodecane,N-methylpyrrolidone,308.0,0.7798,composition
j.fluid.2005.01.012.xml,2005,5,SNRUBQQJIBEYMU-UHFFFAOYSA-N,SECXISVLQFMRJM-UHFFFAOYSA-N,dodecane,N-methylpyrrolidone,318.0,0.7393,composition
