file,year,dataset,solute,solvent,solute_name,solvent_name,T,gamma_inf,ln_gamma_inf,method
j.fluid.2014.11.020.xml,2015,436,WEVYAHXRMPXWCK-UHFFFAOYSA-N,RTIFDCMCDGTLPY-UHFFFAOYSA-N,acetonitrile,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) ditetrafluoroborate",323.15,0.38,-0.9675840262617056,Chromatography
j.fluid.2014.11.020.xml,2015,436,WEVYAHXRMPXWCK-UHFFFAOYSA-N,RTIFDCMCDGTLPY-UHFFFAOYSA-N,acetonitrile,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) ditetrafluoroborate",333.15,0.38,-0.9675840262617056,Chromatography
j.fluid.2014.11.020.xml,2015,436,WEVYAHXRMPXWCK-UHFFFAOYSA-N,RTIFDCMCDGTLPY-UHFFFAOYSA-N,acetonitrile,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) ditetrafluoroborate",343.15,0.38,-0.9675840262617056,Chromatography
j.fluid.2014.11.020.xml,2015,437,LYGJENNIWJXYER-UHFFFAOYSA-N,RTIFDCMCDGTLPY-UHFFFAOYSA-N,nitromethane,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) ditetrafluoroborate",323.15,0.34,-1.0788096613719298,Chromatography
j.fluid.2014.11.020.xml,2015,437,LYGJENNIWJXYER-UHFFFAOYSA-N,RTIFDCMCDGTLPY-UHFFFAOYSA-N,nitromethane,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) ditetrafluoroborate",333.15,0.34,-1.0788096613719298,Chromatography
j.fluid.2014.11.020.xml,2015,437,LYGJENNIWJXYER-UHFFFAOYSA-N,RTIFDCMCDGTLPY-UHFFFAOYSA-N,nitromethane,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) ditetrafluoroborate",343.15,0.34,-1.0788096613719298,Chromatography
j.fluid.2014.11.020.xml,2015,438,JSZOAYXJRCEYSX-UHFFFAOYSA-N,RTIFDCMCDGTLPY-UHFFFAOYSA-N,1-nitropropane,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) ditetrafluoroborate",323.15,0.57,-0.5621189181535413,Chromatography
j.fluid.2014.11.020.xml,2015,438,JSZOAYXJRCEYSX-UHFFFAOYSA-N,RTIFDCMCDGTLPY-UHFFFAOYSA-N,1-nitropropane,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) ditetrafluoroborate",333.15,0.57,-0.5621189181535413,Chromatography
j.fluid.2014.11.020.xml,2015,438,JSZOAYXJRCEYSX-UHFFFAOYSA-N,RTIFDCMCDGTLPY-UHFFFAOYSA-N,1-nitropropane,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) ditetrafluoroborate",343.15,0.57,-0.5621189181535413,Chromatography
j.fluid.2014.11.020.xml,2015,439,JUJWROOIHBZHMG-UHFFFAOYSA-N,RTIFDCMCDGTLPY-UHFFFAOYSA-N,pyridine,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) ditetrafluoroborate",323.15,0.31,-1.171182981502945,Chromatography
j.fluid.2014.11.020.xml,2015,439,JUJWROOIHBZHMG-UHFFFAOYSA-N,RTIFDCMCDGTLPY-UHFFFAOYSA-N,pyridine,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) ditetrafluoroborate",333.15,0.31,-1.171182981502945,Chromatography
j.fluid.2014.11.020.xml,2015,439,JUJWROOIHBZHMG-UHFFFAOYSA-N,RTIFDCMCDGTLPY-UHFFFAOYSA-N,pyridine,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) ditetrafluoroborate",343.15,0.33,-1.1086626245216111,Chromatography
j.fluid.2014.11.020.xml,2015,440,YTPLMLYBLZKORZ-UHFFFAOYSA-N,RTIFDCMCDGTLPY-UHFFFAOYSA-N,thiophene,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) ditetrafluoroborate",323.15,0.57,-0.5621189181535413,Chromatography
j.fluid.2014.11.020.xml,2015,440,YTPLMLYBLZKORZ-UHFFFAOYSA-N,RTIFDCMCDGTLPY-UHFFFAOYSA-N,thiophene,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) ditetrafluoroborate",333.15,0.58,-0.5447271754416722,Chromatography
j.fluid.2014.11.020.xml,2015,440,YTPLMLYBLZKORZ-UHFFFAOYSA-N,RTIFDCMCDGTLPY-UHFFFAOYSA-N,thiophene,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) ditetrafluoroborate",343.15,0.59,-0.527632742082372,Chromatography
j.fluid.2014.11.020.xml,2015,443,IMNFDUFMRHMDMM-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,heptane,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",323.15,11.58,2.449279472144849,Chromatography
j.fluid.2014.11.020.xml,2015,443,IMNFDUFMRHMDMM-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,heptane,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",333.15,8.65,2.157559320943788,Chromatography
j.fluid.2014.11.020.xml,2015,443,IMNFDUFMRHMDMM-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,heptane,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",343.15,8.8,2.174751721484161,Chromatography
j.fluid.2014.11.020.xml,2015,444,TVMXDCGIABBOFY-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,octane,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",323.15,12.07,2.4907230351094403,Chromatography
j.fluid.2014.11.020.xml,2015,444,TVMXDCGIABBOFY-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,octane,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",333.15,11.44,2.437115985951652,Chromatography
j.fluid.2014.11.020.xml,2015,444,TVMXDCGIABBOFY-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,octane,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",343.15,11.28,2.423031246069913,Chromatography
j.fluid.2014.11.020.xml,2015,445,BKIMMITUMNQMOS-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,nonane,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",323.15,17.15,2.8419981736119486,Chromatography
j.fluid.2014.11.020.xml,2015,445,BKIMMITUMNQMOS-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,nonane,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",333.15,15.85,2.7631695003232895,Chromatography
j.fluid.2014.11.020.xml,2015,445,BKIMMITUMNQMOS-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,nonane,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",343.15,14.34,2.663052835171474,Chromatography
j.fluid.2014.11.020.xml,2015,446,DIOQZVSQGTUSAI-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,decane,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",323.15,19.53,2.9719517448885875,Chromatography
j.fluid.2014.11.020.xml,2015,446,DIOQZVSQGTUSAI-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,decane,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",333.15,19.5,2.970414465569701,Chromatography
j.fluid.2014.11.020.xml,2015,446,DIOQZVSQGTUSAI-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,decane,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",343.15,17.84,2.8814431271518632,Chromatography
j.fluid.2014.11.020.xml,2015,447,RSJKGSCJYJTIGS-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,undecane,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",323.15,24.43,3.195811885269649,Chromatography
j.fluid.2014.11.020.xml,2015,447,RSJKGSCJYJTIGS-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,undecane,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",333.15,23.36,3.151025157960026,Chromatography
j.fluid.2014.11.020.xml,2015,447,RSJKGSCJYJTIGS-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,undecane,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",343.15,22.41,3.1095072878128356,Chromatography
j.fluid.2014.11.020.xml,2015,448,SNRUBQQJIBEYMU-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,dodecane,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",323.15,28.74,3.358289880650879,Chromatography
j.fluid.2014.11.020.xml,2015,448,SNRUBQQJIBEYMU-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,dodecane,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",333.15,30.58,3.420346200500916,Chromatography
j.fluid.2014.11.020.xml,2015,448,SNRUBQQJIBEYMU-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,dodecane,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",343.15,27.88,3.327909585892323,Chromatography
j.fluid.2014.11.020.xml,2015,449,GDOPTJXRTPNYNR-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,methylcyclopentane,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",323.15,4.75,1.55814461804655,Chromatography
j.fluid.2014.11.020.xml,2015,449,GDOPTJXRTPNYNR-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,methylcyclopentane,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",333.15,4.7,1.547562508716013,Chromatography
j.fluid.2014.11.020.xml,2015,449,GDOPTJXRTPNYNR-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,methylcyclopentane,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",343.15,4.63,1.5325568680981427,Chromatography
j.fluid.2014.11.020.xml,2015,450,XDTMQSROBMDMFD-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,cyclohexane,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",323.15,4.29,1.4562867329399256,Chromatography
j.fluid.2014.11.020.xml,2015,450,XDTMQSROBMDMFD-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,cyclohexane,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",333.15,3.86,1.3506671834767394,Chromatography
j.fluid.2014.11.020.xml,2015,450,XDTMQSROBMDMFD-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,cyclohexane,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",343.15,3.71,1.3110318766193438,Chromatography
j.fluid.2014.11.020.xml,2015,452,DMEGYFMYUHOHGS-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,cycloheptane,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",323.15,10.09,2.3115448343655176,Chromatography
j.fluid.2014.11.020.xml,2015,452,DMEGYFMYUHOHGS-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,cycloheptane,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",333.15,13.5,2.6026896854443837,Chromatography
j.fluid.2014.11.020.xml,2015,452,DMEGYFMYUHOHGS-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,cycloheptane,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",343.15,18.32,2.9079933592459843,Chromatography
j.fluid.2014.11.020.xml,2015,453,UHOVQNZJYSORNB-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,benzene,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",323.15,0.7,-0.35667494393873245,Chromatography
j.fluid.2014.11.020.xml,2015,453,UHOVQNZJYSORNB-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,benzene,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",333.15,0.71,-0.342490308946776,Chromatography
j.fluid.2014.11.020.xml,2015,453,UHOVQNZJYSORNB-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,benzene,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",343.15,0.71,-0.342490308946776,Chromatography
j.fluid.2014.11.020.xml,2015,454,YXFVVABEGXRONW-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,toluene,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",323.15,0.94,-0.06187540371808753,Chromatography
j.fluid.2014.11.020.xml,2015,454,YXFVVABEGXRONW-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,toluene,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",333.15,0.95,-0.05129329438755058,Chromatography
j.fluid.2014.11.020.xml,2015,454,YXFVVABEGXRONW-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,toluene,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",343.15,0.97,-0.030459207484708574,Chromatography
j.fluid.2014.11.020.xml,2015,455,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,ethylbenzene,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",323.15,1.32,0.27763173659827955,Chromatography
j.fluid.2014.11.020.xml,2015,455,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,ethylbenzene,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",333.15,1.34,0.29266961396282004,Chromatography
j.fluid.2014.11.020.xml,2015,455,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,ethylbenzene,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",343.15,1.36,0.3074846997479607,Chromatography
j.fluid.2014.11.020.xml,2015,456,IVSZLXZYQVIEFR-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,"1,3-dimethylbenzene","3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",323.15,1.36,0.3074846997479607,Chromatography
j.fluid.2014.11.020.xml,2015,456,IVSZLXZYQVIEFR-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,"1,3-dimethylbenzene","3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",333.15,1.37,0.3148107398400336,Chromatography
j.fluid.2014.11.020.xml,2015,456,IVSZLXZYQVIEFR-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,"1,3-dimethylbenzene","3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",343.15,1.39,0.3293037471426003,Chromatography
j.fluid.2014.11.020.xml,2015,457,URLKBWYHVLBVBO-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,"1,4-dimethylbenzene","3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",323.15,1.34,0.29266961396282004,Chromatography
j.fluid.2014.11.020.xml,2015,457,URLKBWYHVLBVBO-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,"1,4-dimethylbenzene","3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",333.15,1.35,0.30010459245033816,Chromatography
j.fluid.2014.11.020.xml,2015,457,URLKBWYHVLBVBO-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,"1,4-dimethylbenzene","3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",343.15,1.36,0.3074846997479607,Chromatography
j.fluid.2014.11.020.xml,2015,458,CTQNGGLPUBDAKN-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,"1,2-dimethylbenzene","3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",323.15,1.16,0.14842000511827322,Chromatography
j.fluid.2014.11.020.xml,2015,458,CTQNGGLPUBDAKN-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,"1,2-dimethylbenzene","3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",333.15,1.18,0.16551443847757333,Chromatography
j.fluid.2014.11.020.xml,2015,458,CTQNGGLPUBDAKN-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,"1,2-dimethylbenzene","3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",343.15,1.22,0.19885085874516517,Chromatography
j.fluid.2014.11.020.xml,2015,459,LIKMAJRDDDTEIG-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,hex-1-ene,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",323.15,4.93,1.5953389880545987,Chromatography
j.fluid.2014.11.020.xml,2015,459,LIKMAJRDDDTEIG-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,hex-1-ene,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",333.15,4.41,1.4838746894587547,Chromatography
j.fluid.2014.11.020.xml,2015,460,CGHIBGNXEGJPQZ-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,1-hexyne,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",323.15,1.72,0.5423242908253617,Chromatography
j.fluid.2014.11.020.xml,2015,460,CGHIBGNXEGJPQZ-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,1-hexyne,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",333.15,1.68,0.5187937934151675,Chromatography
j.fluid.2014.11.020.xml,2015,460,CGHIBGNXEGJPQZ-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,1-hexyne,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",343.15,1.63,0.4885800148186709,Chromatography
j.fluid.2014.11.020.xml,2015,461,YVXHZKKCZYLQOP-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,1-heptyne,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",323.15,2.1,0.7419373447293773,Chromatography
j.fluid.2014.11.020.xml,2015,461,YVXHZKKCZYLQOP-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,1-heptyne,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",333.15,2.12,0.7514160886839212,Chromatography
j.fluid.2014.11.020.xml,2015,461,YVXHZKKCZYLQOP-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,1-heptyne,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",343.15,2.15,0.7654678421395714,Chromatography
j.fluid.2014.11.020.xml,2015,462,ZWEHNKRNPOVVGH-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,butanone,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",323.15,0.56,-0.579818495252942,Chromatography
j.fluid.2014.11.020.xml,2015,462,ZWEHNKRNPOVVGH-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,butanone,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",333.15,0.5,-0.6931471805599453,Chromatography
j.fluid.2014.11.020.xml,2015,462,ZWEHNKRNPOVVGH-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,butanone,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",343.15,0.46,-0.7765287894989963,Chromatography
j.fluid.2014.11.020.xml,2015,463,XNLICIUVMPYHGG-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,pentan-2-one,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",323.15,0.8,-0.2231435513142097,Chromatography
j.fluid.2014.11.020.xml,2015,463,XNLICIUVMPYHGG-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,pentan-2-one,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",333.15,0.8,-0.2231435513142097,Chromatography
j.fluid.2014.11.020.xml,2015,463,XNLICIUVMPYHGG-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,pentan-2-one,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",343.15,0.81,-0.21072103131565253,Chromatography
j.fluid.2014.11.020.xml,2015,464,FDPIMTJIUBPUKL-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,pentan-3-one,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",323.15,0.75,-0.2876820724517809,Chromatography
j.fluid.2014.11.020.xml,2015,464,FDPIMTJIUBPUKL-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,pentan-3-one,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",333.15,0.76,-0.2744368457017603,Chromatography
j.fluid.2014.11.020.xml,2015,464,FDPIMTJIUBPUKL-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,pentan-3-one,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",343.15,0.78,-0.2484613592984996,Chromatography
j.fluid.2014.11.020.xml,2015,465,RYHBNJHYFVUHQT-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,"1,4-dioxane","3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",323.15,0.55,-0.5978370007556204,Chromatography
j.fluid.2014.11.020.xml,2015,465,RYHBNJHYFVUHQT-UHFFFAOYSA-N,GQKUSZSWYZMHQP-UHFFFAOYSA-N,"1,4-dioxane","3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(2-methyl-1-octyl-1H-imidazol-3-ium) bis(dicyanamide)",333.15,0.55,-0.5978370007556204,Chromatography
