inchikey,name,dipole_D,n2,eps
JRLPEMVDPFPYPJ-UHFFFAOYSA-N,p-ethyltoluene,0.07549602999982102,2.7355388371518696,2.7437973597285605
VMOWKUTXPNPTEN-UHFFFAOYSA-N,dimethyl_isopropyl_amine,0.958799741574972,2.433454581147117,4.119074477249416
IKHGUXGNUITLKF-UHFFFAOYSA-N,acetaldehyde,3.2165234618865917,2.235567615724968,50.14775583114957
RPNUMPOLZDHAAY-UHFFFAOYSA-N,diethylenetriamine,3.524142412885035,2.4424264633863397,28.8792953634902
WYACBZDAHNBPPB-UHFFFAOYSA-N,diethyl_oxalate,9.859232604831509e-06,2.36211749041664,2.3621174905351374
OUDFNZMQXZILJD-UHFFFAOYSA-N,5-methylfurfural,4.780631701196854,2.5622113424777764,60.305289280345264
MTZQAGJQAFMTAQ-UHFFFAOYSA-N,ethyl_benzoate,2.3097725748388265,2.6682339243052904,11.962538037409564
JARKCYVAAOWBJS-UHFFFAOYSA-N,hexanal,,,
DLRJIFUOBPOJNS-UHFFFAOYSA-N,phenetole,1.5368181669595153,2.728329236826696,7.341354399732938
LXCFILQKKLGQFO-UHFFFAOYSA-N,methyl-p-hydroxybenzoate,,,
XWJBRBSPAODJER-UHFFFAOYSA-N,"1,7-octadiene",0.3162185653030689,2.514816153725675,2.6448012015776126
XQQBUAPQHNYYRS-UHFFFAOYSA-N,2-methylthiophene,0.9056727427901089,2.8651457333524775,4.91446073729589
WFCSWCVEJLETKA-UHFFFAOYSA-N,n-(2-hydroxyethyl)piperazine,2.4715748513386786,2.521878744258149,13.776212865653438
HNVRRHSXBLFLIG-UHFFFAOYSA-N,2-methyl-3-buten-2-ol,2.015029923166456,2.425903332562823,11.812488371575267
SQNZJJAZBFDUTD-UHFFFAOYSA-N,"1,2,4,5-tetramethylbenzene",7.753542668383891e-06,2.7182388111701212,2.7182388112471725
SHZIWNPUGXLXDT-UHFFFAOYSA-N,ethyl-hexanoate,2.0210824919223542,2.4102189058408046,8.141959267863504
RGXWDWUGBIJHDO-UHFFFAOYSA-N,ethyl-decanoate,2.057047391409449,2.438841585153515,6.515880177645268
QSJXEFYPDANLFS-UHFFFAOYSA-N,"2,3-butanedione",7.70563860665016e-06,2.3165817566210904,2.3165817567318108
SVONRAPFKPVNKG-UHFFFAOYSA-N,2-ethoxyethyl_acetate,3.6079370445648737,2.3626633156973647,25.61740847375045
WRQNANDWMGAFTP-UHFFFAOYSA-N,methyl_acetoacetate,3.937590941319439,2.3275847268748935,34.926636386328866
JRXXLCKWQFKACW-UHFFFAOYSA-N,diphenylacetylene,1.4830864833424786e-05,2.9404756728142667,2.940475673071465
DHKHKXVYLBGOIT-UHFFFAOYSA-N,acetal,2.1933815864327806,2.3487218093613333,10.464235535820247
HNHVTXYLRVGMHD-UHFFFAOYSA-N,n-butyl_isocyanate,2.5652598080419406,2.3482147359694365,16.39086128185611
ABDKAPXRBAPSQN-UHFFFAOYSA-N,"1,2-dimethoxybenzene",0.6658455438614351,2.6532360432785715,3.30971864104846
OSDWBNJEKMUWAV-UHFFFAOYSA-N,3-chloropropene,2.076680985795412,2.459214082914713,16.213823051090095
CYNYIHKIEHGYOZ-UHFFFAOYSA-N,1-bromopropane,,,
LSXKDWGTSHCFPP-UHFFFAOYSA-N,1-bromoheptane,,,
VAJVDSVGBWFCLW-UHFFFAOYSA-N,3-phenyl-1-propanol,1.7475940955788538,2.6887373190460484,7.919784337030354
LKLFXAVIFCLZQS-UHFFFAOYSA-N,"1,1,2,2,3,3,4,4-octafluorobutane_[hfc-338pcc]",3.157309045593743,1.865979325704641,16.02007581834176
IAYPIBMASNFSPL-UHFFFAOYSA-N,ethylene_oxide,2.3234031845569105,2.1903650152460505,27.058297743690627
BZHJMEDXRYGGRV-UHFFFAOYSA-N,vinyl_chloride,1.4777224472917103,2.44471948648076,11.065663440021087
IQVAERDLDAZARL-MRVPVSSYSA-N,2-phenylpropionaldehyde,3.0518132177451536,2.6904668816605537,20.716984012796757
CPJRRXSHAYUTGL-UHFFFAOYSA-N,3-methyl-3-buten-1-ol,1.9072599360062337,2.4189882707606594,10.709163913007973
